Year,LocationAbbr,LocationDesc,Datasource,Category,Topic,Indicator,Break_Out_Category,Break_out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_Limit_Low,Confidence_Limit_High,CategoryID,TopicID,IndicatorID,BreakoutCategoryID,BreakOutID,LocationID,GeoLocation
2011,AZ,Arizona,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,4,"(34.865970280000454, -111.76381127699972)"
2011,AZ,Arizona,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,4,"(34.865970280000454, -111.76381127699972)"
2011,AZ,Arizona,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,4,"(34.865970280000454, -111.76381127699972)"
2011,AZ,Arizona,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,4,"(34.865970280000454, -111.76381127699972)"
2011,CA,California,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,6,"(37.63864012300047, -120.99999953799971)"
2011,CO,Colorado,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,8,"(38.843840757000464, -106.13361092099967)"
2011,CO,Colorado,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,8,"(38.843840757000464, -106.13361092099967)"
2011,CO,Colorado,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,8,"(38.843840757000464, -106.13361092099967)"
2011,CT,Connecticut,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,9,"(41.56266102000046, -72.64984095199964)"
2011,CT,Connecticut,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,9,"(41.56266102000046, -72.64984095199964)"
2011,CT,Connecticut,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,9,"(41.56266102000046, -72.64984095199964)"
2011,CT,Connecticut,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,9,"(41.56266102000046, -72.64984095199964)"
2011,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,11,"(38.89037138500049, -77.03196112699965)"
2011,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,11,"(38.89037138500049, -77.03196112699965)"
2014,IL,Illinois,BRFSS,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,14.4,,,10.4,19.5,C2,T15,BR017,BOC03,AGE01,17,"(40.48501028300046, -88.99771017799969)"
2011,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,11,"(38.89037138500049, -77.03196112699965)"
2011,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,11,"(38.89037138500049, -77.03196112699965)"
2011,DE,Delaware,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,10,"(39.008830667000495, -75.57774116799965)"
2011,DE,Delaware,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,10,"(39.008830667000495, -75.57774116799965)"
2011,DE,Delaware,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,10,"(39.008830667000495, -75.57774116799965)"
2011,DE,Delaware,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,10,"(39.008830667000495, -75.57774116799965)"
2011,FL,Florida,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,12,"(28.932040377000476, -81.92896053899966)"
2011,GA,Georgia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,13,"(32.83968109300048, -83.62758034599966)"
2011,GA,Georgia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,13,"(32.83968109300048, -83.62758034599966)"
2011,GA,Georgia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,13,"(32.83968109300048, -83.62758034599966)"
2011,HI,Hawaii,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,15,"(21.304850435000446, -157.85774940299973)"
2011,HI,Hawaii,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,15,"(21.304850435000446, -157.85774940299973)"
2011,HI,Hawaii,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,15,"(21.304850435000446, -157.85774940299973)"
2011,HI,Hawaii,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,15,"(21.304850435000446, -157.85774940299973)"
2011,IA,Iowa,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,19,"(42.46940091300047, -93.81649055599968)"
2011,IA,Iowa,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,19,"(42.46940091300047, -93.81649055599968)"
2011,IA,Iowa,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,19,"(42.46940091300047, -93.81649055599968)"
2011,IA,Iowa,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,19,"(42.46940091300047, -93.81649055599968)"
2011,IA,Iowa,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,19,"(42.46940091300047, -93.81649055599968)"
2011,ID,Idaho,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,16,"(43.682630005000476, -114.3637300419997)"
2011,ID,Idaho,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,16,"(43.682630005000476, -114.3637300419997)"
2011,ID,Idaho,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,16,"(43.682630005000476, -114.3637300419997)"
2011,ID,Idaho,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,16,"(43.682630005000476, -114.3637300419997)"
2011,ID,Idaho,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,16,"(43.682630005000476, -114.3637300419997)"
2011,IL,Illinois,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,17,"(40.48501028300046, -88.99771017799969)"
2011,IL,Illinois,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,17,"(40.48501028300046, -88.99771017799969)"
2011,IL,Illinois,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,17,"(40.48501028300046, -88.99771017799969)"
2011,IL,Illinois,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,17,"(40.48501028300046, -88.99771017799969)"
2011,IN,Indiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,18,"(39.766910452000445, -86.14996019399968)"
2011,IN,Indiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,18,"(39.766910452000445, -86.14996019399968)"
2011,IN,Indiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,18,"(39.766910452000445, -86.14996019399968)"
2011,KS,Kansas,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,20,"(38.34774030000045, -98.20078122699965)"
2011,KS,Kansas,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,20,"(38.34774030000045, -98.20078122699965)"
2011,KY,Kentucky,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,21,"(37.645970271000465, -84.77497104799966)"
2011,KY,Kentucky,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,21,"(37.645970271000465, -84.77497104799966)"
2011,LA,Louisiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,22,"(31.31266064400046, -92.44568007099969)"
2011,LA,Louisiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,22,"(31.31266064400046, -92.44568007099969)"
2011,LA,Louisiana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,22,"(31.31266064400046, -92.44568007099969)"
2011,MA,Massachusetts,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,25,"(42.27687047000046, -72.08269067499964)"
2011,MA,Massachusetts,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,25,"(42.27687047000046, -72.08269067499964)"
2011,MA,Massachusetts,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,25,"(42.27687047000046, -72.08269067499964)"
2011,MD,Maryland,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,24,"(39.29058096400047, -76.60926011099963)"
2011,MD,Maryland,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,24,"(39.29058096400047, -76.60926011099963)"
2011,MD,Maryland,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,24,"(39.29058096400047, -76.60926011099963)"
2011,ME,Maine,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,23,"(45.254228894000505, -68.98503133599962)"
2011,ME,Maine,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,23,"(45.254228894000505, -68.98503133599962)"
2011,ME,Maine,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,23,"(45.254228894000505, -68.98503133599962)"
2011,ME,Maine,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,23,"(45.254228894000505, -68.98503133599962)"
2011,MI,Michigan,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,26,"(44.6613195430005, -84.71439026999968)"
2011,MI,Michigan,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,26,"(44.6613195430005, -84.71439026999968)"
2011,MI,Michigan,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,26,"(44.6613195430005, -84.71439026999968)"
2011,MN,Minnesota,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,27,"(46.35564873600049, -94.79420050299967)"
2011,MN,Minnesota,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,27,"(46.35564873600049, -94.79420050299967)"
2013,NV,Nevada,BRFSS,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,14.5,,,9.7,21,C2,T15,BR017,BOC03,AGE01,32,"(39.493240390000494, -117.07184056399967)"
2011,MN,Minnesota,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,27,"(46.35564873600049, -94.79420050299967)"
2011,MN,Minnesota,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,27,"(46.35564873600049, -94.79420050299967)"
2011,MO,Missouri,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,29,"(38.635790776000476, -92.56630005299968)"
2011,MO,Missouri,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,29,"(38.635790776000476, -92.56630005299968)"
2011,MO,Missouri,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,29,"(38.635790776000476, -92.56630005299968)"
2011,MO,Missouri,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,29,"(38.635790776000476, -92.56630005299968)"
2011,MS,Mississippi,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,28,"(32.745510099000455, -89.53803082499968)"
2011,MS,Mississippi,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,28,"(32.745510099000455, -89.53803082499968)"
2011,MS,Mississippi,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,28,"(32.745510099000455, -89.53803082499968)"
2011,MT,Montana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,30,"(47.06652897200047, -109.42442064499971)"
2011,MT,Montana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,30,"(47.06652897200047, -109.42442064499971)"
2011,MT,Montana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,30,"(47.06652897200047, -109.42442064499971)"
2011,MT,Montana,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,30,"(47.06652897200047, -109.42442064499971)"
2011,NC,North Carolina,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,37,"(35.466220975000454, -79.15925046299964)"
2011,NC,North Carolina,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,37,"(35.466220975000454, -79.15925046299964)"
